sub,run,movie_number,onset_sec,r_anger,r_disgust,r_fear,r_happy,r_pain,r_sad
19,7,18,176.31,0,0,7,0,0,0
19,7,19,280.7,0,0,6,0,0,0
19,7,20,97.32,0,0,4,0,0,0
19,7,21,38.46,0,0,7,0,0,0
19,7,22,255.95,0,0,7,0,0,0
19,7,23,414.05,0,0,8,0,0,0
19,7,24,333.04,0,0,9,0,0,0
19,7,25,308.75,0,0,0,5,0,0
19,7,26,314.44,0,0,0,5,0,0
19,7,27,104.11,0,0,0,5,0,0
19,7,28,19.99,0,0,0,4,0,0
19,7,29,191.4,0,0,0,7,0,0
19,7,30,202.82,0,0,0,6,0,0
19,7,31,439.18,0,0,0,0,0,0
19,7,32,368.97,0,0,0,6,0,0
19,7,33,213.6,0,3,2,0,3,0
19,7,34,157.71,0,0,1,0,2,2
19,7,35,271.75,0,2,2,0,4,0
19,7,36,354.04,0,0,4,0,3,0
19,7,37,456.29,0,0,0,0,5,0
19,7,38,73.44,0,7,5,0,5,5
19,7,39,132.81,0,2,0,0,6,0
19,7,40,391.98,0,0,0,0,7,0
19,7,41,364.04,0,0,0,0,0,6
19,7,42,290.54,0,5,0,0,0,4
19,7,43,384.89,0,0,0,0,0,8
19,7,44,151.21,0,0,0,0,0,7
19,7,45,62.84,0,0,0,0,0,9
19,7,46,223.13,0,0,0,0,0,8
19,7,47,115.4,0,0,0,0,0,9
19,7,48,464.87,0,0,0,0,0,10
19,7,49,373.93,0,0,0,0,0,0
19,7,50,419.53,0,0,0,0,0,0
19,7,51,245.14,0,0,0,0,0,0
19,7,52,56.44,0,0,0,0,0,0
19,7,53,342.54,0,0,0,0,0,0
19,7,54,90.1,0,0,0,0,0,1
19,7,55,166.29,0,0,1,0,0,1
19,7,56,263.51,0,0,0,0,0,0
19,8,1,173.64,6,0,0,0,0,0
19,8,2,127.63,5,0,0,0,0,0
19,8,3,441.16,7,0,0,0,0,0
19,8,4,342.84,8,0,0,0,0,0
19,8,5,365.48,9,4,0,0,4,0
19,8,6,193.75,8,0,0,0,0,0
19,8,7,304.09,8,0,0,0,0,0
19,8,8,30.73,9,0,0,0,0,0
19,8,9,323.2,0,4,0,0,0,0
19,8,10,454.66,0,5,0,0,0,0
19,8,11,147.75,0,6,0,0,0,0
19,8,12,414.48,0,6,0,0,0,3
19,8,13,105.06,0,7,0,0,0,0
19,8,14,256.59,0,0,0,0,0,0
19,8,15,223.15,0,8,0,0,0,0
19,8,16,25.53,0,7,0,0,0,0
19,8,17,348.77,0,0,0,0,0,0
19,8,18,277.34,0,0,7,0,0,0
19,8,19,57.69,0,0,6,0,0,0
19,8,20,97.03,0,0,4,0,0,0
19,8,21,436.18,0,0,7,0,0,0
19,8,22,180.32,0,0,7,0,0,0
19,8,23,245.55,0,0,8,0,0,0
19,8,24,401,0,0,9,0,0,0
19,8,25,313.4,0,0,0,5,0,0
19,8,26,449.76,0,0,0,5,0,0
19,8,27,214.9,0,0,0,5,0,0
19,8,28,66.23,0,0,0,4,0,0
19,8,29,294.24,0,0,0,7,0,0
19,8,30,390.39,0,0,0,6,0,0
19,8,31,133.9,0,0,0,0,0,0
19,8,32,185.76,0,0,0,6,0,0
19,8,33,373.15,0,3,2,0,3,0
19,8,34,266.91,0,0,1,0,2,2
19,8,35,115.25,0,2,2,0,4,0
19,8,36,240.01,0,0,4,0,3,0
19,8,37,46.18,0,0,0,0,5,0
19,8,38,138.59,0,7,5,0,5,5
19,8,39,431.01,0,2,0,0,6,0
19,8,40,354.26,0,0,0,0,7,0
19,8,41,121.48,0,0,0,0,0,6
19,8,42,76.65,0,5,0,0,0,4
19,8,43,462.98,0,0,0,0,0,8
19,8,44,333.7,0,0,0,0,0,7
19,8,45,287.11,0,0,0,0,0,9
19,8,46,167.62,0,0,0,0,0,8
19,8,47,407.49,0,0,0,0,0,9
19,8,48,231.26,0,0,0,0,0,10
19,8,49,424.81,0,0,0,0,0,0
19,8,50,203.48,0,0,0,0,0,0
19,8,51,87.17,0,0,0,0,0,0
19,8,52,379.22,0,0,0,0,0,0
19,8,53,158.79,0,0,0,0,0,0
19,8,54,36.09,0,0,0,0,0,1
19,8,55,251.17,0,0,1,0,0,1
19,8,56,360.78,0,0,0,0,0,0
20,1,1,430.28,4,0,0,0,2,0
20,1,2,252.81,2,0,0,0,0,0
20,1,3,390.23,4,0,0,0,0,0
20,1,4,150.8,4,0,0,0,1,0
20,1,5,362.64,6,1,0,0,0,0
20,1,6,86.96,5,0,0,0,0,0
20,1,7,61.32,7,0,0,0,0,0
20,1,8,310.37,6,0,0,0,0,0
20,1,9,455.9,0,2,0,0,0,0
20,1,10,319.04,2,2,0,0,0,0
20,1,11,261.95,0,3,0,0,0,3
20,1,12,185.25,0,4,0,0,0,0
20,1,13,221.6,0,4,1,0,0,0
20,1,14,50.47,0,4,0,0,0,0
20,1,15,97.73,0,0,0,0,3,6
20,1,16,408.22,0,5,0,0,0,0
20,1,17,448.83,0,0,3,0,0,0
20,1,18,158.39,0,0,4,0,0,0
20,1,19,378.64,0,0,5,0,0,0
20,1,20,211.44,0,0,4,0,2,0
20,1,21,354.14,0,0,5,0,0,0
20,1,22,275.01,0,0,4,0,0,0
20,1,23,25.44,0,0,8,0,0,0
20,1,24,117.61,0,0,6,0,0,0
20,1,25,40.66,0,0,0,3,0,0
20,1,26,384.28,0,0,0,2,0,0
20,1,27,267.9,0,0,0,3,0,0
20,1,28,348.79,0,0,0,4,0,0
20,1,29,176.71,0,0,0,5,0,0
20,1,30,235.37,0,0,0,5,0,0
20,1,31,128.61,0,0,0,6,0,0
20,1,32,421.53,0,0,0,5,0,0
20,1,33,293.36,0,4,3,0,2,0
20,1,34,401.51,0,0,0,0,3,4
20,1,35,109.83,0,3,2,0,2,0
20,1,36,68.7,0,2,3,0,3,0
20,1,37,202.1,0,0,0,0,7,0
20,1,38,443.83,0,6,0,0,5,0
20,1,39,338.32,0,0,1,0,5,0
20,1,40,140.13,0,0,0,0,6,0
20,1,41,299.32,0,0,0,0,0,3
20,1,42,195.72,0,0,0,0,0,5
20,1,43,227.23,0,0,0,0,0,3
20,1,44,396.39,0,0,0,0,0,5
20,1,45,461.77,0,0,0,0,0,7
20,1,46,328.35,0,0,0,0,0,8
20,1,47,123.3,0,0,0,0,0,7
20,1,48,75.53,0,0,0,0,0,7
20,1,49,169.76,0,0,0,0,0,0
20,1,50,437.23,0,0,0,0,0,0
20,1,51,103.09,0,0,0,0,0,0
20,1,52,35.12,0,0,0,0,0,0
20,1,53,286.31,0,0,0,0,0,0
20,1,54,369.39,0,0,0,0,0,0
20,1,55,416.4,0,0,0,0,0,0
20,1,56,241.9,0,0,0,0,0,0
20,2,1,212.25,4,0,0,0,2,0
20,2,2,173.49,2,0,0,0,0,0
20,2,3,393.87,4,0,0,0,0,0
20,2,4,314,4,0,0,0,1,0
20,2,5,463.82,6,1,0,0,0,0
20,2,6,280.95,5,0,0,0,0,0
20,2,7,91.46,7,0,0,0,0,0
20,2,8,43.03,6,0,0,0,0,0
20,2,9,348.92,0,2,0,0,0,0
20,2,10,288.39,2,2,0,0,0,0
20,2,11,472.7,0,3,0,0,0,3
20,2,12,107.75,0,4,0,0,0,0
20,2,13,367.97,0,4,1,0,0,0
20,2,14,34.5,0,4,0,0,0,0
20,2,15,161.95,0,0,0,0,3,6
20,2,16,202.98,0,5,0,0,0,0
20,2,17,66.6,0,0,3,0,0,0
20,2,18,187.76,0,0,4,0,0,0
20,2,19,334.94,0,0,5,0,0,0
20,2,20,404.69,0,0,4,0,2,0
20,2,21,132.31,0,0,5,0,0,0
20,2,22,247.96,0,0,4,0,0,0
20,2,23,235.94,0,0,8,0,0,0
20,2,24,430.74,0,0,6,0,0,0
20,2,25,59.84,0,0,0,3,0,0
20,2,26,96.55,0,0,0,2,0,0
20,2,27,230.85,0,0,0,3,0,0
20,2,28,324.48,0,0,0,4,0,0
20,2,29,182.23,0,0,0,5,0,0
20,2,30,378.21,0,0,0,5,0,0
20,2,31,269.56,0,0,0,6,0,0
20,2,32,479.09,0,0,0,5,0,0
20,2,33,152.33,0,4,3,0,2,0
20,2,34,299.78,0,0,0,0,3,4
20,2,35,419.39,0,3,2,0,2,0
20,2,36,53.42,0,2,3,0,3,0
20,2,37,123.6,0,0,0,0,7,0
20,2,38,445.75,0,6,0,0,5,0
20,2,39,194.58,0,0,1,0,5,0
20,2,40,344.11,0,0,0,0,6,0
20,2,41,329.62,0,0,0,0,0,3
20,2,42,85.43,0,0,0,0,0,5
20,2,43,76.55,0,0,0,0,0,3
20,2,44,387.74,0,0,0,0,0,5
20,2,45,259.25,0,0,0,0,0,7
20,2,46,453.99,0,0,0,0,0,8
20,2,47,221.59,0,0,0,0,0,7
20,2,48,146.8,0,0,0,0,0,7
20,2,49,23.63,0,0,0,0,0,0
20,2,50,357.65,0,0,0,0,0,0
20,2,51,137.99,0,0,0,0,0,0
20,2,52,439.62,0,0,0,0,0,0
20,2,53,410.36,0,0,0,0,0,0
20,2,54,116.5,0,0,0,0,0,0
20,2,55,306.36,0,0,0,0,0,0
20,2,56,240.74,0,0,0,0,0,0
20,3,1,434.58,4,0,0,0,2,0
20,3,2,55.35,2,0,0,0,0,0
20,3,3,105.84,4,0,0,0,0,0
20,3,4,398.55,4,0,0,0,1,0
20,3,5,145.32,6,1,0,0,0,0
20,3,6,233.53,5,0,0,0,0,0
20,3,7,182.79,7,0,0,0,0,0
20,3,8,334.86,6,0,0,0,0,0
20,3,9,324.1,0,2,0,0,0,0
20,3,10,172.6,2,2,0,0,0,0
20,3,11,279.68,0,3,0,0,0,3
20,3,12,72.96,0,4,0,0,0,0
20,3,13,188.03,0,4,1,0,0,0
20,3,14,34.95,0,4,0,0,0,0
20,3,15,372.83,0,0,0,0,3,6
20,3,16,457.48,0,5,0,0,0,0
20,3,17,50.08,0,0,3,0,0,0
20,3,18,193.17,0,0,4,0,0,0
20,3,19,261.03,0,0,5,0,0,0
20,3,20,164.17,0,0,4,0,2,0
20,3,21,366.77,0,0,5,0,0,0
20,3,22,416.36,0,0,4,0,0,0
20,3,23,303.12,0,0,8,0,0,0
20,3,24,98.33,0,0,6,0,0,0
20,3,25,93.21,0,0,0,3,0,0
20,3,26,25.27,0,0,0,2,0,0
20,3,27,199.97,0,0,0,3,0,0
20,3,28,439.92,0,0,0,4,0,0
20,3,29,271.05,0,0,0,5,0,0
20,3,30,313.39,0,0,0,5,0,0
20,3,31,117.04,0,0,0,6,0,0
20,3,32,387.09,0,0,0,5,0,0
20,3,33,62.25,0,4,3,0,2,0
20,3,34,465.1,0,0,0,0,3,4
20,3,35,128.49,0,3,2,0,2,0
20,3,36,242.73,0,2,3,0,3,0
20,3,37,67.12,0,0,0,0,7,0
20,3,38,226.57,0,6,0,0,5,0
20,3,39,351.9,0,0,1,0,5,0
20,3,40,408.49,0,0,0,0,6,0
20,3,41,343.71,0,0,0,0,0,3
20,3,42,137.56,0,0,0,0,0,5
20,3,43,446.27,0,0,0,0,0,3
20,3,44,253.14,0,0,0,0,0,5
20,3,45,86.63,0,0,0,0,0,7
20,3,46,19.61,0,0,0,0,0,8
20,3,47,206.99,0,0,0,0,0,7
20,3,48,357.07,0,0,0,0,0,7
20,3,49,286.83,0,0,0,0,0,0
20,3,50,153.64,0,0,0,0,0,0
20,3,51,80.98,0,0,0,0,0,0
20,3,52,424.21,0,0,0,0,0,0
20,3,53,379.76,0,0,0,0,0,0
20,3,54,218.11,0,0,0,0,0,0
20,3,55,41.99,0,0,0,0,0,0
20,3,56,292.25,0,0,0,0,0,0
20,4,1,472.97,4,0,0,0,2,0
20,4,2,143.91,2,0,0,0,0,0
20,4,3,64.88,4,0,0,0,0,0
20,4,4,366.89,4,0,0,0,1,0
20,4,5,268.78,6,1,0,0,0,0
20,4,6,421.21,5,0,0,0,0,0
20,4,7,102.77,7,0,0,0,0,0
20,4,8,212.87,6,0,0,0,0,0
20,4,9,107.87,0,2,0,0,0,0
20,4,10,346.42,2,2,0,0,0,0
20,4,11,55.06,0,3,0,0,0,3
20,4,12,461.55,0,4,0,0,0,0
20,4,13,150.79,0,4,1,0,0,0
20,4,14,206.53,0,4,0,0,0,0
20,4,15,303.35,0,0,0,0,3,6
20,4,16,388.62,0,5,0,0,0,0
20,4,17,292.19,0,0,3,0,0,0
20,4,18,244.57,0,0,4,0,0,0
20,4,19,94.56,0,0,5,0,0,0
20,4,20,410.02,0,0,4,0,2,0
20,4,21,161.08,0,0,5,0,0,0
20,4,22,47.28,0,0,4,0,0,0
20,4,23,308.63,0,0,8,0,0,0
20,4,24,477.76,0,0,6,0,0,0
20,4,25,88.79,0,0,0,3,0,0
20,4,26,327.07,0,0,0,2,0,0
20,4,27,453.35,0,0,0,3,0,0
20,4,28,249.78,0,0,0,4,0,0
20,4,29,172.58,0,0,0,5,0,0
20,4,30,394.14,0,0,0,5,0,0
20,4,31,74.9,0,0,0,6,0,0
20,4,32,285.08,0,0,0,5,0,0
20,4,33,258.19,0,4,3,0,2,0
20,4,34,439.64,0,0,0,0,3,4
20,4,35,116.59,0,3,2,0,2,0
20,4,36,220.97,0,2,3,0,3,0
20,4,37,373.71,0,0,0,0,7,0
20,4,38,26.38,0,6,0,0,5,0
20,4,39,355.77,0,0,1,0,5,0
20,4,40,201.22,0,0,0,0,6,0
20,4,41,36.64,0,0,0,0,0,3
20,4,42,234.22,0,0,0,0,0,5
20,4,43,448.18,0,0,0,0,0,3
20,4,44,383.18,0,0,0,0,0,5
20,4,45,316.05,0,0,0,0,0,7
20,4,46,263.05,0,0,0,0,0,8
20,4,47,178.68,0,0,0,0,0,7
20,4,48,127.28,0,0,0,0,0,7
20,4,49,336.43,0,0,0,0,0,0
20,4,50,80.26,0,0,0,0,0,0
20,4,51,228.29,0,0,0,0,0,0
20,4,52,135.06,0,0,0,0,0,0
20,4,53,274.44,0,0,0,0,0,0
20,4,54,189.91,0,0,0,0,0,0
20,4,55,402.02,0,0,0,0,0,0
20,4,56,428.89,0,0,0,0,0,0
20,5,1,413.57,4,0,0,0,2,0
20,5,2,77.49,2,0,0,0,0,0
20,5,3,356.58,4,0,0,0,0,0
20,5,4,186.98,4,0,0,0,1,0
20,5,5,157.04,6,1,0,0,0,0
20,5,6,294.53,5,0,0,0,0,0
20,5,7,56.1,7,0,0,0,0,0
20,5,8,339.31,6,0,0,0,0,0
20,5,9,66.4,0,2,0,0,0,0
20,5,10,277.67,2,2,0,0,0,0
20,5,11,228.5,0,3,0,0,0,3
20,5,12,447.93,0,4,0,0,0,0
20,5,13,306.02,0,4,1,0,0,0
20,5,14,375.99,0,4,0,0,0,0
20,5,15,179.4,0,0,0,0,3,6
20,5,16,71.47,0,5,0,0,0,0
20,5,17,86.72,0,0,3,0,0,0
20,5,18,32.36,0,0,4,0,0,0
20,5,19,271.28,0,0,5,0,0,0
20,5,20,363.76,0,0,4,0,2,0
20,5,21,147.3,0,0,5,0,0,0
20,5,22,431.51,0,0,4,0,0,0
20,5,23,222.72,0,0,8,0,0,0
20,5,24,321.51,0,0,6,0,0,0
20,5,25,139.34,0,0,0,3,0,0
20,5,26,391.76,0,0,0,2,0,0
20,5,27,26.22,0,0,0,3,0,0
20,5,28,98.18,0,0,0,4,0,0
20,5,29,239.58,0,0,0,5,0,0
20,5,30,426.37,0,0,0,5,0,0
20,5,31,285.42,0,0,0,6,0,0
20,5,32,300.61,0,0,0,5,0,0
20,5,33,382.01,0,4,3,0,2,0
20,5,34,329.73,0,0,0,0,3,4
20,5,35,91.42,0,3,2,0,2,0
20,5,36,207.6,0,2,3,0,3,0
20,5,37,48.72,0,0,0,0,7,0
20,5,38,168.2,0,6,0,0,5,0
20,5,39,245.22,0,0,1,0,5,0
20,5,40,404.23,0,0,0,0,6,0
20,5,41,438.61,0,0,0,0,0,3
20,5,42,349.81,0,0,0,0,0,5
20,5,43,132.51,0,0,0,0,0,3
20,5,44,215.47,0,0,0,0,0,5
20,5,45,266.07,0,0,0,0,0,7
20,5,46,113.38,0,0,0,0,0,8
20,5,47,61.03,0,0,0,0,0,7
20,5,48,396.48,0,0,0,0,0,7
20,5,49,103.51,0,0,0,0,0,0
20,5,50,43.21,0,0,0,0,0,0
20,5,51,315.16,0,0,0,0,0,0
20,5,52,255.76,0,0,0,0,0,0
20,5,53,369.1,0,0,0,0,0,0
20,5,54,124.22,0,0,0,0,0,0
20,5,55,198,0,0,0,0,0,0
20,5,56,420.24,0,0,0,0,0,0
20,6,1,438.33,4,0,0,0,2,0
20,6,2,122.51,2,0,0,0,0,0
20,6,3,329.17,4,0,0,0,0,0
20,6,4,275.57,4,0,0,0,1,0
20,6,5,43.76,6,1,0,0,0,0
20,6,6,382.98,5,0,0,0,0,0
20,6,7,133.96,7,0,0,0,0,0
20,6,8,225.51,6,0,0,0,0,0
20,6,9,366.64,0,2,0,0,0,0
20,6,10,195.39,2,2,0,0,0,0
20,6,11,293.64,0,3,0,0,0,3
20,6,12,159.12,0,4,0,0,0,0
20,6,13,51.32,0,4,1,0,0,0
20,6,14,463.13,0,4,0,0,0,0
20,6,15,94.68,0,0,0,0,3,6
20,6,16,318.68,0,5,0,0,0,0
20,6,17,392.42,0,0,3,0,0,0
20,6,18,347.61,0,0,4,0,0,0
20,6,19,208.38,0,0,5,0,0,0
20,6,20,141.4,0,0,4,0,2,0
20,6,21,270.06,0,0,5,0,0,0
20,6,22,469.34,0,0,4,0,0,0
20,6,23,19.92,0,0,8,0,0,0
20,6,24,116.74,0,0,6,0,0,0
20,6,25,174.21,0,0,0,3,0,0
20,6,26,428.18,0,0,0,2,0,0
20,6,27,310.76,0,0,0,3,0,0
20,6,28,215.21,0,0,0,4,0,0
20,6,29,58.66,0,0,0,5,0,0
20,6,30,248.1,0,0,0,5,0,0
20,6,31,359.04,0,0,0,6,0,0
20,6,32,109.41,0,0,0,5,0,0
20,6,33,29.57,0,4,3,0,2,0
20,6,34,104.33,0,0,0,0,3,4
20,6,35,241.96,0,3,2,0,2,0
20,6,36,455.67,0,2,3,0,3,0
20,6,37,401.69,0,0,0,0,7,0
20,6,38,232.72,0,6,0,0,5,0
20,6,39,166.08,0,0,1,0,5,0
20,6,40,304.82,0,0,0,0,6,0
20,6,41,377.46,0,0,0,0,0,3
20,6,42,38.63,0,0,0,0,0,5
20,6,43,284.03,0,0,0,0,0,3
20,6,44,336.94,0,0,0,0,0,5
20,6,45,77.01,0,0,0,0,0,7
20,6,46,147.77,0,0,0,0,0,8
20,6,47,417.04,0,0,0,0,0,7
20,6,48,184.86,0,0,0,0,0,7
20,6,49,444.36,0,0,0,0,0,0
20,6,50,258.86,0,0,0,0,0,0
20,6,51,84.2,0,0,0,0,0,0
20,6,52,411.23,0,0,0,0,0,0
20,6,53,202.85,0,0,0,0,0,0
20,6,54,70.07,0,0,0,0,0,0
20,6,55,299.57,0,0,0,0,0,0
20,6,56,153.46,0,0,0,0,0,0
20,7,1,186.9,4,0,0,0,2,0
20,7,2,398.55,2,0,0,0,0,0
20,7,3,19.92,4,0,0,0,0,0
20,7,4,295.13,4,0,0,0,1,0
20,7,5,95.16,6,1,0,0,0,0
20,7,6,149,5,0,0,0,0,0
20,7,7,428.19,7,0,0,0,0,0
20,7,8,352.74,6,0,0,0,0,0
20,7,9,368.45,0,2,0,0,0,0
20,7,10,357.54,2,2,0,0,0,0
20,7,11,417.64,0,3,0,0,0,3
20,7,12,267.05,0,4,0,0,0,0
20,7,13,103.09,0,4,1,0,0,0
20,7,14,176.11,0,4,0,0,0,0
20,7,15,202.91,0,0,0,0,3,6
20,7,16,74.42,0,5,0,0,0,0
20,7,17,165.98,0,0,3,0,0,0
20,7,18,54.34,0,0,4,0,0,0
20,7,19,193.96,0,0,5,0,0,0
20,7,20,83.24,0,0,4,0,2,0
20,7,21,436.9,0,0,5,0,0,0
20,7,22,275.79,0,0,4,0,0,0
20,7,23,327.74,0,0,8,0,0,0
20,7,24,407.56,0,0,6,0,0,0
20,7,25,448.22,0,0,0,3,0,0
20,7,26,363.55,0,0,0,2,0,0
20,7,27,109.01,0,0,0,3,0,0
20,7,28,180.69,0,0,0,4,0,0
20,7,29,48.92,0,0,0,5,0,0
20,7,30,286.8,0,0,0,5,0,0
20,7,31,322.25,0,0,0,6,0,0
20,7,32,231.2,0,0,0,5,0,0
20,7,33,442.45,0,4,3,0,2,0
20,7,34,157.4,0,0,0,0,3,4
20,7,35,256.15,0,3,2,0,2,0
20,7,36,376.49,0,2,3,0,3,0
20,7,37,125.24,0,0,0,0,7,0
20,7,38,63.53,0,6,0,0,5,0
20,7,39,346.35,0,0,1,0,5,0
20,7,40,221.35,0,0,0,0,6,0
20,7,41,214.11,0,0,0,0,0,3
20,7,42,30.89,0,0,0,0,0,5
20,7,43,423.28,0,0,0,0,0,3
20,7,44,247.35,0,0,0,0,0,5
20,7,45,142.01,0,0,0,0,0,7
20,7,46,118.06,0,0,0,0,0,8
20,7,47,313.53,0,0,0,0,0,7
20,7,48,385.4,0,0,0,0,0,7
20,7,49,38.45,0,0,0,0,0,0
20,7,50,130.95,0,0,0,0,0,0
20,7,51,391.12,0,0,0,0,0,0
20,7,52,90,0,0,0,0,0,0
20,7,53,338.94,0,0,0,0,0,0
20,7,54,457.85,0,0,0,0,0,0
20,7,55,303.4,0,0,0,0,0,0
20,7,56,242.14,0,0,0,0,0,0
20,8,1,127.05,4,0,0,0,2,0
20,8,2,394.07,2,0,0,0,0,0
20,8,3,422.67,4,0,0,0,0,0
20,8,4,274.57,4,0,0,0,1,0
20,8,5,222.87,6,1,0,0,0,0
20,8,6,61.38,5,0,0,0,0,0
20,8,7,304.51,7,0,0,0,0,0
20,8,8,92.51,6,0,0,0,0,0
20,8,9,132.51,0,2,0,0,0,0
20,8,10,437.3,2,2,0,0,0,0
20,8,11,261.76,0,3,0,0,0,3
20,8,12,376.23,0,4,0,0,0,0
20,8,13,52.97,0,4,1,0,0,0
20,8,14,232.9,0,4,0,0,0,0
20,8,15,317.38,0,0,0,0,3,6
20,8,16,100.14,0,5,0,0,0,0
20,8,17,35.72,0,0,3,0,0,0
20,8,18,120.63,0,0,4,0,0,0
20,8,19,280.89,0,0,5,0,0,0
20,8,20,311.52,0,0,4,0,2,0
20,8,21,198.04,0,0,5,0,0,0
20,8,22,404.17,0,0,4,0,0,0
20,8,23,355.83,0,0,8,0,0,0
20,8,24,139.25,0,0,6,0,0,0
20,8,25,216.64,0,0,0,3,0,0
20,8,26,240.44,0,0,0,2,0,0
20,8,27,45.45,0,0,0,3,0,0
20,8,28,155.71,0,0,0,4,0,0
20,8,29,108.31,0,0,0,5,0,0
20,8,30,428.18,0,0,0,5,0,0
20,8,31,349.06,0,0,0,6,0,0
20,8,32,341.31,0,0,0,5,0,0
20,8,33,251.16,0,4,3,0,2,0
20,8,34,360.48,0,0,0,0,3,4
20,8,35,297.01,0,3,2,0,2,0
20,8,36,399.02,0,2,3,0,3,0
20,8,37,146.62,0,0,0,0,7,0
20,8,38,113.54,0,6,0,0,5,0
20,8,39,26.78,0,0,1,0,5,0
20,8,40,206.85,0,0,0,0,6,0
20,8,41,414.12,0,0,0,0,0,3
20,8,42,77.99,0,0,0,0,0,5
20,8,43,181.9,0,0,0,0,0,3
20,8,44,387.57,0,0,0,0,0,5
20,8,45,267.57,0,0,0,0,0,7
20,8,46,324.37,0,0,0,0,0,8
20,8,47,162.89,0,0,0,0,0,7
20,8,48,69.79,0,0,0,0,0,7
20,8,49,371.07,0,0,0,0,0,0
20,8,50,21.24,0,0,0,0,0,0
20,8,51,190.79,0,0,0,0,0,0
20,8,52,447.64,0,0,0,0,0,0
20,8,53,291.48,0,0,0,0,0,0
20,8,54,86.86,0,0,0,0,0,0
20,8,55,173.35,0,0,0,0,0,0
20,8,56,330.13,0,0,0,0,0,0
21,1,1,295.84,4,1,0,0,1,0
21,1,2,340.59,4,0,0,0,0,0
21,1,3,25.23,3,0,0,0,0,0
21,1,4,255.19,6,0,0,0,0,0
21,1,5,81.36,5,0,0,0,1,0
21,1,6,212.87,8,1,0,0,0,1
21,1,7,118.08,7,0,0,0,0,0
21,1,8,397.64,8,0,0,0,0,0
21,1,9,250.3,1,5,0,0,0,0
21,1,10,30.37,2,3,0,0,0,0
21,1,11,96.64,0,6,0,0,0,0
21,1,12,302.15,1,6,0,0,0,0
21,1,13,376.43,0,7,0,0,0,0
21,1,14,127.64,0,8,0,0,0,0
21,1,15,451.8,0,5,6,0,7,1
21,1,16,191.7,0,5,1,0,0,0
21,1,17,69.71,0,1,8,0,0,0
21,1,18,46.75,0,1,5,0,0,0
21,1,19,239.36,0,1,4,0,0,0
21,1,20,219.91,0,0,4,0,0,0
21,1,21,446.52,1,1,6,0,1,0
21,1,22,358.25,0,0,5,0,1,0
21,1,23,136.2,0,0,7,0,0,0
21,1,24,321.73,0,1,8,0,4,0
21,1,25,272.96,0,0,0,4,0,0
21,1,26,65.06,0,0,0,3,0,0
21,1,27,388.77,0,0,0,7,0,0
21,1,28,113.2,0,0,0,5,0,0
21,1,29,281.91,0,0,0,6,0,0
21,1,30,143.18,0,0,0,8,0,0
21,1,31,407.72,0,0,0,8,0,0
21,1,32,174.65,0,0,0,7,0,0
21,1,33,313.68,0,1,3,0,4,0
21,1,34,383.22,1,0,0,0,3,0
21,1,35,229.49,0,0,0,0,4,1
21,1,36,167.86,0,0,2,0,3,0
21,1,37,38.2,0,1,0,0,8,0
21,1,38,417.76,0,0,1,0,4,0
21,1,39,224.77,0,0,0,0,4,0
21,1,40,76.39,0,1,0,0,8,1
21,1,41,364.97,0,0,0,0,3,8
21,1,42,331.65,0,4,2,0,1,3
21,1,43,107.82,0,0,0,0,3,7
21,1,44,202.62,0,0,1,0,3,8
21,1,45,429.14,1,0,1,0,2,9
21,1,46,152.5,0,0,3,0,2,7
21,1,47,57.56,0,0,0,0,2,9
21,1,48,245.5,1,0,0,0,3,9
21,1,49,89.14,0,0,0,0,0,1
21,1,50,180.88,0,1,0,1,0,0
21,1,51,348.19,1,0,0,0,0,0
21,1,52,265.65,0,0,0,1,0,0
21,1,53,158.06,1,1,0,0,0,0
21,1,54,436.73,1,0,0,0,0,1
21,1,55,287.7,3,1,0,0,0,0
21,1,56,51.8,0,0,0,1,1,0
21,2,1,367,4,1,0,0,1,0
21,2,2,320.05,4,0,0,0,0,0
21,2,3,431.59,3,0,0,0,0,0
21,2,4,29.47,6,0,0,0,0,0
21,2,5,289.21,5,0,0,0,1,0
21,2,6,86.46,8,1,0,0,0,1
21,2,7,200.46,7,0,0,0,0,0
21,2,8,175.11,8,0,0,0,0,0
21,2,9,78.03,1,5,0,0,0,0
21,2,10,390.29,2,3,0,0,0,0
21,2,11,297.66,0,6,0,0,0,0
21,2,12,151.89,1,6,0,0,0,0
21,2,13,233.63,0,7,0,0,0,0
21,2,14,437.2,0,8,0,0,0,0
21,2,15,52.83,0,5,6,0,7,1
21,2,16,308.94,0,5,1,0,0,0
21,2,17,168.99,0,1,8,0,0,0
21,2,18,67.81,0,1,5,0,0,0
21,2,19,341.48,0,1,4,0,0,0
21,2,20,94.53,0,0,4,0,0,0
21,2,21,281.02,1,1,6,0,1,0
21,2,22,447.43,0,0,5,0,1,0
21,2,23,385.58,0,0,7,0,0,0
21,2,24,241.42,0,1,8,0,4,0
21,2,25,464.54,0,0,0,4,0,0
21,2,26,400.69,0,0,0,3,0,0
21,2,27,61.28,0,0,0,7,0,0
21,2,28,124.22,0,0,0,5,0,0
21,2,29,272.28,0,0,0,6,0,0
21,2,30,226.56,0,0,0,8,0,0
21,2,31,139.85,0,0,0,8,0,0
21,2,32,333.33,0,0,0,7,0,0
21,2,33,326.81,0,1,3,0,4,0
21,2,34,412.26,1,0,0,0,3,0
21,2,35,426.64,0,0,0,0,4,1
